"longitude";"latitude"
-50,8601342328911;-20,2021360573081
-50,8132007958443;-20,2021360573081
-50,7662673587975;-20,2021360573081
-50,7193339217507;-20,2021360573081
-50,6724004847038;-20,2021360573081
-50,625467047657;-20,2021360573081
-50,5785336106102;-20,2021360573081
-50,5316001735634;-20,2021360573081
-50,4846667365166;-20,2021360573081
-50,4377332994698;-20,2021360573081
-50,390799862423;-20,2021360573081
-50,3438664253762;-20,2021360573081
-50,2969329883294;-20,2021360573081
-50,2499995512825;-20,2021360573081
-50,2030661142357;-20,2021360573081
-50,1561326771889;-20,2021360573081
-50,1091992401421;-20,2021360573081
-50,0622658030953;-20,2021360573081
-50,0153323660485;-20,2021360573081
-49,9683989290017;-20,2021360573081
-49,9214654919549;-20,2021360573081
-49,8745320549081;-20,2021360573081
-49,8275986178612;-20,2021360573081
-49,7806651808144;-20,2021360573081
-49,7337317437676;-20,2021360573081
-49,6867983067208;-20,2021360573081
-49,639864869674;-20,2021360573081
-49,5929314326272;-20,2021360573081
-49,5459979955804;-20,2021360573081
-49,4990645585336;-20,2021360573081
-49,4521311214868;-20,2021360573081
-49,4051976844399;-20,2021360573081
-49,3582642473931;-20,2021360573081
-49,3113308103463;-20,2021360573081
-49,2643973732995;-20,2021360573081
-49,2174639362527;-20,2021360573081
-49,1705304992059;-20,2021360573081
-49,1235970621591;-20,2021360573081
-49,0766636251123;-20,2021360573081
-49,0297301880654;-20,2021360573081
-48,9827967510186;-20,2021360573081
-48,9358633139718;-20,2021360573081
-48,888929876925;-20,2021360573081
-48,8419964398782;-20,2021360573081
-48,7950630028314;-20,2021360573081
-48,7481295657846;-20,2021360573081
-48,7011961287378;-20,2021360573081
-48,654262691691;-20,2021360573081
-48,6073292546441;-20,2021360573081
-48,5603958175973;-20,2021360573081
-48,5134623805505;-20,2021360573081
-48,4665289435037;-20,2021360573081
-48,4195955064569;-20,2021360573081
-48,3726620694101;-20,2021360573081
-48,3257286323633;-20,2021360573081
-48,2787951953165;-20,2021360573081
-48,2318617582697;-20,2021360573081
-48,1849283212228;-20,2021360573081
-48,137994884176;-20,2021360573081
-48,0910614471292;-20,2021360573081
-48,0441280100824;-20,2021360573081
-47,9971945730356;-20,2021360573081
-47,9502611359888;-20,2021360573081
-47,903327698942;-20,2021360573081
-47,8563942618952;-20,2021360573081
-47,8094608248484;-20,2021360573081
-47,7625273878015;-20,2021360573081
-47,7155939507547;-20,2021360573081
-47,6686605137079;-20,2021360573081
-47,6217270766611;-20,2021360573081
-47,5747936396143;-20,2021360573081
-47,5278602025675;-20,2021360573081
-47,4809267655207;-20,2021360573081
-47,4339933284739;-20,2021360573081
-47,3870598914271;-20,2021360573081
-47,3401264543802;-20,2021360573081
-47,2931930173334;-20,2021360573081
-47,2462595802866;-20,2021360573081
-47,1993261432398;-20,2021360573081
-47,152392706193;-20,2021360573081
-47,1054592691462;-20,2021360573081
-47,0585258320994;-20,2021360573081
-47,0115923950526;-20,2021360573081
-46,9646589580057;-20,2021360573081
-46,9177255209589;-20,2021360573081
-46,8707920839121;-20,2021360573081
-46,8238586468653;-20,2021360573081
-46,7769252098185;-20,2021360573081
-46,7299917727717;-20,2021360573081
-46,6830583357249;-20,2021360573081
-46,6361248986781;-20,2021360573081
-46,5891914616313;-20,2021360573081
-46,5422580245844;-20,2021360573081
-46,4953245875376;-20,2021360573081
-46,4483911504908;-20,2021360573081
-46,401457713444;-20,2021360573081
-46,3545242763972;-20,2021360573081
-46,3075908393504;-20,2021360573081
-46,2606574023036;-20,2021360573081
-46,2137239652568;-20,2021360573081
-46,16679052821;-20,2021360573081
-46,1198570911631;-20,2021360573081
-46,0729236541163;-20,2021360573081
-46,0259902170695;-20,2021360573081
-45,9790567800227;-20,2021360573081
-45,9321233429759;-20,2021360573081
-45,8851899059291;-20,2021360573081
-45,8382564688823;-20,2021360573081
-45,7913230318355;-20,2021360573081
-45,7443895947887;-20,2021360573081
-45,6974561577418;-20,2021360573081
-45,650522720695;-20,2021360573081
-45,6035892836482;-20,2021360573081
-45,5566558466014;-20,2021360573081
-45,5097224095546;-20,2021360573081
-45,4627889725078;-20,2021360573081
-45,415855535461;-20,2021360573081
-45,3689220984142;-20,2021360573081
-45,3219886613673;-20,2021360573081
-45,2750552243205;-20,2021360573081
-45,2281217872737;-20,2021360573081
-45,1811883502269;-20,2021360573081
-45,1342549131801;-20,2021360573081
-45,0873214761333;-20,2021360573081
-45,0403880390865;-20,2021360573081
-44,9934546020397;-20,2021360573081
-44,9465211649929;-20,2021360573081
-44,899587727946;-20,2021360573081
-44,8526542908992;-20,2021360573081
-44,8057208538524;-20,2021360573081
-44,7587874168056;-20,2021360573081
-44,7118539797588;-20,2021360573081
-44,664920542712;-20,2021360573081
-44,6179871056652;-20,2021360573081
-44,5710536686184;-20,2021360573081
-44,5241202315716;-20,2021360573081
-44,4771867945247;-20,2021360573081
-44,4302533574779;-20,2021360573081
-44,3833199204311;-20,2021360573081
-44,3363864833843;-20,2021360573081
-44,2894530463375;-20,2021360573081
-44,2425196092907;-20,2021360573081
-44,1955861722439;-20,2021360573081
-44,1486527351971;-20,2021360573081
-44,1017192981503;-20,2021360573081
-44,0547858611034;-20,2021360573081
-44,0078524240566;-20,2021360573081
-43,9609189870098;-20,2021360573081
-43,913985549963;-20,2021360573081
-43,8670521129162;-20,2021360573081
-43,8201186758694;-20,2021360573081
-43,7731852388226;-20,2021360573081
-43,7262518017758;-20,2021360573081
-43,679318364729;-20,2021360573081
-43,6323849276821;-20,2021360573081
-43,5854514906353;-20,2021360573081
-43,5385180535885;-20,2021360573081
-43,4915846165417;-20,2021360573081
-43,4446511794949;-20,2021360573081
-43,3977177424481;-20,2021360573081
-43,3507843054013;-20,2021360573081
-43,3038508683545;-20,2021360573081
-43,2569174313077;-20,2021360573081
-43,2099839942608;-20,2021360573081
-43,163050557214;-20,2021360573081
-43,1161171201672;-20,2021360573081
-43,0691836831204;-20,2021360573081
-43,0222502460736;-20,2021360573081
-42,9753168090268;-20,2021360573081
-42,92838337198;-20,2021360573081
-42,8814499349332;-20,2021360573081
-42,8345164978864;-20,2021360573081
-42,7875830608395;-20,2021360573081
-42,7406496237927;-20,2021360573081
-42,6937161867459;-20,2021360573081
-42,6467827496991;-20,2021360573081
-42,5998493126523;-20,2021360573081
-42,5529158756055;-20,2021360573081
-42,5059824385587;-20,2021360573081
-42,4590490015119;-20,2021360573081
-42,412115564465;-20,2021360573081
-42,3651821274182;-20,2021360573081
-42,3182486903714;-20,2021360573081
-42,2713152533246;-20,2021360573081
-42,2243818162778;-20,2021360573081
-42,177448379231;-20,2021360573081
-42,1305149421842;-20,2021360573081
-42,0835815051374;-20,2021360573081
-42,0366480680906;-20,2021360573081
-41,9897146310437;-20,2021360573081
-41,9427811939969;-20,2021360573081
-41,8958477569501;-20,2021360573081
-41,8489143199033;-20,2021360573081
-41,8019808828565;-20,2021360573081
-41,7550474458097;-20,2021360573081
-41,7081140087629;-20,2021360573081
-41,6611805717161;-20,2021360573081
-41,6142471346693;-20,2021360573081
-41,5673136976224;-20,2021360573081
-41,5203802605756;-20,2021360573081
-41,4734468235288;-20,2021360573081
-41,426513386482;-20,2021360573081
-41,3795799494352;-20,2021360573081
-41,3326465123884;-20,2021360573081
-41,2857130753416;-20,2021360573081
-41,2387796382948;-20,2021360573081
-41,191846201248;-20,2021360573081
-41,1449127642011;-20,2021360573081
-41,0979793271543;-20,2021360573081
-41,0510458901075;-20,2021360573081
-41,0041124530607;-20,2021360573081
-40,9571790160139;-20,2021360573081
-51,3294686033592;-20,1552026202613
-51,2825351663124;-20,1552026202613
-51,2356017292656;-20,1552026202613
-51,1886682922188;-20,1552026202613
-51,141734855172;-20,1552026202613
-51,0948014181251;-20,1552026202613
-51,0478679810783;-20,1552026202613
-51,0009345440315;-20,1552026202613
-50,9540011069847;-20,1552026202613
-50,9070676699379;-20,1552026202613
-50,8601342328911;-20,1552026202613
-50,8132007958443;-20,1552026202613
-50,7662673587975;-20,1552026202613
-50,7193339217507;-20,1552026202613
-50,6724004847038;-20,1552026202613
-50,625467047657;-20,1552026202613
-50,5785336106102;-20,1552026202613
-50,5316001735634;-20,1552026202613
-50,4846667365166;-20,1552026202613
-50,4377332994698;-20,1552026202613
-50,390799862423;-20,1552026202613
-50,3438664253762;-20,1552026202613
-50,2969329883294;-20,1552026202613
-50,2499995512825;-20,1552026202613
-50,2030661142357;-20,1552026202613
-50,1561326771889;-20,1552026202613
-50,1091992401421;-20,1552026202613
-50,0622658030953;-20,1552026202613
-50,0153323660485;-20,1552026202613
-49,9683989290017;-20,1552026202613
-49,9214654919549;-20,1552026202613
-49,8745320549081;-20,1552026202613
-49,8275986178612;-20,1552026202613
-49,7806651808144;-20,1552026202613
-49,7337317437676;-20,1552026202613
-49,6867983067208;-20,1552026202613
-49,639864869674;-20,1552026202613
-49,5929314326272;-20,1552026202613
-49,5459979955804;-20,1552026202613
-49,4990645585336;-20,1552026202613
-49,4521311214868;-20,1552026202613
-49,4051976844399;-20,1552026202613
-49,3582642473931;-20,1552026202613
-49,3113308103463;-20,1552026202613
-49,2643973732995;-20,1552026202613
-49,2174639362527;-20,1552026202613
-49,1705304992059;-20,1552026202613
-49,1235970621591;-20,1552026202613
-49,0766636251123;-20,1552026202613
-49,0297301880654;-20,1552026202613
-48,9827967510186;-20,1552026202613
-48,9358633139718;-20,1552026202613
-48,888929876925;-20,1552026202613
-48,8419964398782;-20,1552026202613
-48,7950630028314;-20,1552026202613
-48,7481295657846;-20,1552026202613
-48,7011961287378;-20,1552026202613
-48,654262691691;-20,1552026202613
-48,6073292546441;-20,1552026202613
-48,5603958175973;-20,1552026202613
-48,5134623805505;-20,1552026202613
-48,4665289435037;-20,1552026202613
-48,4195955064569;-20,1552026202613
-48,3726620694101;-20,1552026202613
-48,3257286323633;-20,1552026202613
-48,2787951953165;-20,1552026202613
-48,2318617582697;-20,1552026202613
-48,1849283212228;-20,1552026202613
-48,137994884176;-20,1552026202613
-48,0910614471292;-20,1552026202613
-48,0441280100824;-20,1552026202613
-47,9971945730356;-20,1552026202613
-47,9502611359888;-20,1552026202613
-47,903327698942;-20,1552026202613
-47,8563942618952;-20,1552026202613
-47,8094608248484;-20,1552026202613
-47,7625273878015;-20,1552026202613
-47,7155939507547;-20,1552026202613
-47,6686605137079;-20,1552026202613
-47,6217270766611;-20,1552026202613
-47,5747936396143;-20,1552026202613
-47,5278602025675;-20,1552026202613
-47,4809267655207;-20,1552026202613
-47,4339933284739;-20,1552026202613
-47,3870598914271;-20,1552026202613
-47,3401264543802;-20,1552026202613
-47,2931930173334;-20,1552026202613
-47,2462595802866;-20,1552026202613
-47,1993261432398;-20,1552026202613
-47,152392706193;-20,1552026202613
-47,1054592691462;-20,1552026202613
-47,0585258320994;-20,1552026202613
-47,0115923950526;-20,1552026202613
-46,9646589580057;-20,1552026202613
-46,9177255209589;-20,1552026202613
-46,8707920839121;-20,1552026202613
-46,8238586468653;-20,1552026202613
-46,7769252098185;-20,1552026202613
-46,7299917727717;-20,1552026202613
-46,6830583357249;-20,1552026202613
-46,6361248986781;-20,1552026202613
-46,5891914616313;-20,1552026202613
-46,5422580245844;-20,1552026202613
-46,4953245875376;-20,1552026202613
-46,4483911504908;-20,1552026202613
-46,401457713444;-20,1552026202613
-46,3545242763972;-20,1552026202613
-46,3075908393504;-20,1552026202613
-46,2606574023036;-20,1552026202613
-46,2137239652568;-20,1552026202613
-46,16679052821;-20,1552026202613
-46,1198570911631;-20,1552026202613
-46,0729236541163;-20,1552026202613
-46,0259902170695;-20,1552026202613
-45,9790567800227;-20,1552026202613
-45,9321233429759;-20,1552026202613
-45,8851899059291;-20,1552026202613
-45,8382564688823;-20,1552026202613
-45,7913230318355;-20,1552026202613
-45,7443895947887;-20,1552026202613
-45,6974561577418;-20,1552026202613
-45,650522720695;-20,1552026202613
-45,6035892836482;-20,1552026202613
-45,5566558466014;-20,1552026202613
-45,5097224095546;-20,1552026202613
-45,4627889725078;-20,1552026202613
-45,415855535461;-20,1552026202613
-45,3689220984142;-20,1552026202613
-45,3219886613673;-20,1552026202613
-45,2750552243205;-20,1552026202613
-45,2281217872737;-20,1552026202613
-45,1811883502269;-20,1552026202613
-45,1342549131801;-20,1552026202613
-45,0873214761333;-20,1552026202613
-45,0403880390865;-20,1552026202613
-44,9934546020397;-20,1552026202613
-44,9465211649929;-20,1552026202613
-44,899587727946;-20,1552026202613
-44,8526542908992;-20,1552026202613
-44,8057208538524;-20,1552026202613
-44,7587874168056;-20,1552026202613
-44,7118539797588;-20,1552026202613
-44,664920542712;-20,1552026202613
-44,6179871056652;-20,1552026202613
-44,5710536686184;-20,1552026202613
-44,5241202315716;-20,1552026202613
-44,4771867945247;-20,1552026202613
-44,4302533574779;-20,1552026202613
-44,3833199204311;-20,1552026202613
-44,3363864833843;-20,1552026202613
-44,2894530463375;-20,1552026202613
-44,2425196092907;-20,1552026202613
-44,1955861722439;-20,1552026202613
-44,1486527351971;-20,1552026202613
-44,1017192981503;-20,1552026202613
-44,0547858611034;-20,1552026202613
-44,0078524240566;-20,1552026202613
-43,9609189870098;-20,1552026202613
-43,913985549963;-20,1552026202613
-43,8670521129162;-20,1552026202613
-43,8201186758694;-20,1552026202613
-43,7731852388226;-20,1552026202613
-43,7262518017758;-20,1552026202613
-43,679318364729;-20,1552026202613
-43,6323849276821;-20,1552026202613
-43,5854514906353;-20,1552026202613
-43,5385180535885;-20,1552026202613
-43,4915846165417;-20,1552026202613
-43,4446511794949;-20,1552026202613
-43,3977177424481;-20,1552026202613
-43,3507843054013;-20,1552026202613
-43,3038508683545;-20,1552026202613
-43,2569174313077;-20,1552026202613
-43,2099839942608;-20,1552026202613
-43,163050557214;-20,1552026202613
-43,1161171201672;-20,1552026202613
-43,0691836831204;-20,1552026202613
-43,0222502460736;-20,1552026202613
-42,9753168090268;-20,1552026202613
-42,92838337198;-20,1552026202613
-42,8814499349332;-20,1552026202613
-42,8345164978864;-20,1552026202613
-42,7875830608395;-20,1552026202613
-42,7406496237927;-20,1552026202613
-42,6937161867459;-20,1552026202613
-42,6467827496991;-20,1552026202613
-42,5998493126523;-20,1552026202613
-42,5529158756055;-20,1552026202613
-42,5059824385587;-20,1552026202613
-42,4590490015119;-20,1552026202613
-42,412115564465;-20,1552026202613
-42,3651821274182;-20,1552026202613
-42,3182486903714;-20,1552026202613
-42,2713152533246;-20,1552026202613
-42,2243818162778;-20,1552026202613
-42,177448379231;-20,1552026202613
-42,1305149421842;-20,1552026202613
-42,0835815051374;-20,1552026202613
-42,0366480680906;-20,1552026202613
-41,9897146310437;-20,1552026202613
-41,9427811939969;-20,1552026202613
-41,8958477569501;-20,1552026202613
-41,8489143199033;-20,1552026202613
-41,8019808828565;-20,1552026202613
-41,7550474458097;-20,1552026202613
-41,7081140087629;-20,1552026202613
-41,6611805717161;-20,1552026202613
-41,6142471346693;-20,1552026202613
-41,5673136976224;-20,1552026202613
-41,5203802605756;-20,1552026202613
-41,4734468235288;-20,1552026202613
-41,426513386482;-20,1552026202613
-41,3795799494352;-20,1552026202613
-41,3326465123884;-20,1552026202613
-41,2857130753416;-20,1552026202613
-41,2387796382948;-20,1552026202613
-41,191846201248;-20,1552026202613
-41,1449127642011;-20,1552026202613
-41,0979793271543;-20,1552026202613
-41,0510458901075;-20,1552026202613
-41,0041124530607;-20,1552026202613
-40,9571790160139;-20,1552026202613
-51,3294686033592;-20,1082691832145
-51,2825351663124;-20,1082691832145
-51,2356017292656;-20,1082691832145
-51,1886682922188;-20,1082691832145
-51,141734855172;-20,1082691832145
-51,0948014181251;-20,1082691832145
-51,0478679810783;-20,1082691832145
-51,0009345440315;-20,1082691832145
-50,9540011069847;-20,1082691832145
-50,9070676699379;-20,1082691832145
-50,8601342328911;-20,1082691832145
-50,8132007958443;-20,1082691832145
-50,7662673587975;-20,1082691832145
-50,7193339217507;-20,1082691832145
-50,6724004847038;-20,1082691832145
-50,625467047657;-20,1082691832145
-50,5785336106102;-20,1082691832145
-50,5316001735634;-20,1082691832145
-50,4846667365166;-20,1082691832145
-50,4377332994698;-20,1082691832145
-50,390799862423;-20,1082691832145
-50,3438664253762;-20,1082691832145
-50,2969329883294;-20,1082691832145
-50,2499995512825;-20,1082691832145
-50,2030661142357;-20,1082691832145
-50,1561326771889;-20,1082691832145
-50,1091992401421;-20,1082691832145
-50,0622658030953;-20,1082691832145
-50,0153323660485;-20,1082691832145
-49,9683989290017;-20,1082691832145
-49,9214654919549;-20,1082691832145
-49,8745320549081;-20,1082691832145
-49,8275986178612;-20,1082691832145
-49,7806651808144;-20,1082691832145
-49,7337317437676;-20,1082691832145
-49,6867983067208;-20,1082691832145
-49,639864869674;-20,1082691832145
-49,5929314326272;-20,1082691832145
-49,5459979955804;-20,1082691832145
-49,4990645585336;-20,1082691832145
-49,4521311214868;-20,1082691832145
-49,4051976844399;-20,1082691832145
-49,3582642473931;-20,1082691832145
-49,3113308103463;-20,1082691832145
-49,2643973732995;-20,1082691832145
-49,2174639362527;-20,1082691832145
-49,1705304992059;-20,1082691832145
-49,1235970621591;-20,1082691832145
-49,0766636251123;-20,1082691832145
-49,0297301880654;-20,1082691832145
-48,9827967510186;-20,1082691832145
-48,9358633139718;-20,1082691832145
-48,888929876925;-20,1082691832145
-48,8419964398782;-20,1082691832145
-48,7950630028314;-20,1082691832145
-48,7481295657846;-20,1082691832145
-48,7011961287378;-20,1082691832145
-48,654262691691;-20,1082691832145
-48,6073292546441;-20,1082691832145
-48,5603958175973;-20,1082691832145
-48,5134623805505;-20,1082691832145
-48,4665289435037;-20,1082691832145
-48,4195955064569;-20,1082691832145
-48,3726620694101;-20,1082691832145
-48,3257286323633;-20,1082691832145
-48,2787951953165;-20,1082691832145
-48,2318617582697;-20,1082691832145
-48,1849283212228;-20,1082691832145
-48,137994884176;-20,1082691832145
-48,0910614471292;-20,1082691832145
-48,0441280100824;-20,1082691832145
-47,9971945730356;-20,1082691832145
-47,9502611359888;-20,1082691832145
-47,903327698942;-20,1082691832145
-47,8563942618952;-20,1082691832145
-47,8094608248484;-20,1082691832145
-47,7625273878015;-20,1082691832145
-47,7155939507547;-20,1082691832145
-47,6686605137079;-20,1082691832145
-47,6217270766611;-20,1082691832145
-47,5747936396143;-20,1082691832145
-47,5278602025675;-20,1082691832145
-47,4809267655207;-20,1082691832145
-47,4339933284739;-20,1082691832145
-47,3870598914271;-20,1082691832145
-47,3401264543802;-20,1082691832145
-47,2931930173334;-20,1082691832145
-47,2462595802866;-20,1082691832145
-47,1993261432398;-20,1082691832145
-47,152392706193;-20,1082691832145
-47,1054592691462;-20,1082691832145
-47,0585258320994;-20,1082691832145
-47,0115923950526;-20,1082691832145
-46,9646589580057;-20,1082691832145
-46,9177255209589;-20,1082691832145
-46,8707920839121;-20,1082691832145
-46,8238586468653;-20,1082691832145
-46,7769252098185;-20,1082691832145
-46,7299917727717;-20,1082691832145
-46,6830583357249;-20,1082691832145
-46,6361248986781;-20,1082691832145
-46,5891914616313;-20,1082691832145
-46,5422580245844;-20,1082691832145
-46,4953245875376;-20,1082691832145
-46,4483911504908;-20,1082691832145
-46,401457713444;-20,1082691832145
-46,3545242763972;-20,1082691832145
-46,3075908393504;-20,1082691832145
-46,2606574023036;-20,1082691832145
-46,2137239652568;-20,1082691832145
-46,16679052821;-20,1082691832145
-46,1198570911631;-20,1082691832145
-46,0729236541163;-20,1082691832145
-46,0259902170695;-20,1082691832145
-45,9790567800227;-20,1082691832145
-45,9321233429759;-20,1082691832145
-45,8851899059291;-20,1082691832145
-45,8382564688823;-20,1082691832145
-45,7913230318355;-20,1082691832145
-45,7443895947887;-20,1082691832145
-45,6974561577418;-20,1082691832145
-45,650522720695;-20,1082691832145
-45,6035892836482;-20,1082691832145
-45,5566558466014;-20,1082691832145
-45,5097224095546;-20,1082691832145
-45,4627889725078;-20,1082691832145
-45,415855535461;-20,1082691832145
-45,3689220984142;-20,1082691832145
-45,3219886613673;-20,1082691832145
-45,2750552243205;-20,1082691832145
-45,2281217872737;-20,1082691832145
-45,1811883502269;-20,1082691832145
-45,1342549131801;-20,1082691832145
-45,0873214761333;-20,1082691832145
-45,0403880390865;-20,1082691832145
-44,9934546020397;-20,1082691832145
-44,9465211649929;-20,1082691832145
-44,899587727946;-20,1082691832145
-44,8526542908992;-20,1082691832145
-44,8057208538524;-20,1082691832145
-44,7587874168056;-20,1082691832145
-44,7118539797588;-20,1082691832145
-44,664920542712;-20,1082691832145
-44,6179871056652;-20,1082691832145
-44,5710536686184;-20,1082691832145
-44,5241202315716;-20,1082691832145
-44,4771867945247;-20,1082691832145
-44,4302533574779;-20,1082691832145
-44,3833199204311;-20,1082691832145
-44,3363864833843;-20,1082691832145
-44,2894530463375;-20,1082691832145
-44,2425196092907;-20,1082691832145
-44,1955861722439;-20,1082691832145
-44,1486527351971;-20,1082691832145
-44,1017192981503;-20,1082691832145
-44,0547858611034;-20,1082691832145
-44,0078524240566;-20,1082691832145
-43,9609189870098;-20,1082691832145
-43,913985549963;-20,1082691832145
-43,8670521129162;-20,1082691832145
-43,8201186758694;-20,1082691832145
-43,7731852388226;-20,1082691832145
-43,7262518017758;-20,1082691832145
-43,679318364729;-20,1082691832145
-43,6323849276821;-20,1082691832145
-43,5854514906353;-20,1082691832145
-43,5385180535885;-20,1082691832145
-43,4915846165417;-20,1082691832145
-43,4446511794949;-20,1082691832145
-43,3977177424481;-20,1082691832145
-43,3507843054013;-20,1082691832145
-43,3038508683545;-20,1082691832145
-43,2569174313077;-20,1082691832145
-43,2099839942608;-20,1082691832145
-43,163050557214;-20,1082691832145
-43,1161171201672;-20,1082691832145
-43,0691836831204;-20,1082691832145
-43,0222502460736;-20,1082691832145
-42,9753168090268;-20,1082691832145
-42,92838337198;-20,1082691832145
-42,8814499349332;-20,1082691832145
-42,8345164978864;-20,1082691832145
-42,7875830608395;-20,1082691832145
-42,7406496237927;-20,1082691832145
-42,6937161867459;-20,1082691832145
-42,6467827496991;-20,1082691832145
-42,5998493126523;-20,1082691832145
-42,5529158756055;-20,1082691832145
-42,5059824385587;-20,1082691832145
-42,4590490015119;-20,1082691832145
-42,412115564465;-20,1082691832145
-42,3651821274182;-20,1082691832145
-42,3182486903714;-20,1082691832145
-42,2713152533246;-20,1082691832145
-42,2243818162778;-20,1082691832145
-42,177448379231;-20,1082691832145
-42,1305149421842;-20,1082691832145
-42,0835815051374;-20,1082691832145
-42,0366480680906;-20,1082691832145
-41,9897146310437;-20,1082691832145
-41,9427811939969;-20,1082691832145
-41,8958477569501;-20,1082691832145
-41,8489143199033;-20,1082691832145
-41,8019808828565;-20,1082691832145
-41,7550474458097;-20,1082691832145
-41,7081140087629;-20,1082691832145
-41,6611805717161;-20,1082691832145
-41,6142471346693;-20,1082691832145
-41,5673136976224;-20,1082691832145
-41,5203802605756;-20,1082691832145
-41,4734468235288;-20,1082691832145
-41,426513386482;-20,1082691832145
-41,3795799494352;-20,1082691832145
-41,3326465123884;-20,1082691832145
-41,2857130753416;-20,1082691832145
-41,2387796382948;-20,1082691832145
-41,191846201248;-20,1082691832145
-41,1449127642011;-20,1082691832145
-41,0979793271543;-20,1082691832145
-41,0510458901075;-20,1082691832145
-41,0041124530607;-20,1082691832145
-40,9571790160139;-20,1082691832145
-40,9102455789671;-20,1082691832145
-51,3294686033592;-20,0613357461677
-51,2825351663124;-20,0613357461677
-51,2356017292656;-20,0613357461677
-51,1886682922188;-20,0613357461677
-51,141734855172;-20,0613357461677
-51,0948014181251;-20,0613357461677
-51,0478679810783;-20,0613357461677
-51,0009345440315;-20,0613357461677
-50,9540011069847;-20,0613357461677
-50,9070676699379;-20,0613357461677
-50,8601342328911;-20,0613357461677
-50,8132007958443;-20,0613357461677
-50,7662673587975;-20,0613357461677
-50,7193339217507;-20,0613357461677
-50,6724004847038;-20,0613357461677
-50,625467047657;-20,0613357461677
-50,5785336106102;-20,0613357461677
-50,5316001735634;-20,0613357461677
-50,4846667365166;-20,0613357461677
-50,4377332994698;-20,0613357461677
-50,390799862423;-20,0613357461677
-50,3438664253762;-20,0613357461677
-50,2969329883294;-20,0613357461677
-50,2499995512825;-20,0613357461677
-50,2030661142357;-20,0613357461677
-50,1561326771889;-20,0613357461677
-50,1091992401421;-20,0613357461677
-50,0622658030953;-20,0613357461677
-50,0153323660485;-20,0613357461677
-49,9683989290017;-20,0613357461677
-49,9214654919549;-20,0613357461677
-49,8745320549081;-20,0613357461677
-49,8275986178612;-20,0613357461677
-49,7806651808144;-20,0613357461677
-49,7337317437676;-20,0613357461677
-49,6867983067208;-20,0613357461677
-49,639864869674;-20,0613357461677
-49,5929314326272;-20,0613357461677
-49,5459979955804;-20,0613357461677
-49,4990645585336;-20,0613357461677
-49,4521311214868;-20,0613357461677
-49,4051976844399;-20,0613357461677
-49,3582642473931;-20,0613357461677
-49,3113308103463;-20,0613357461677
-49,2643973732995;-20,0613357461677
-49,2174639362527;-20,0613357461677
-49,1705304992059;-20,0613357461677
-49,1235970621591;-20,0613357461677
-49,0766636251123;-20,0613357461677
-49,0297301880654;-20,0613357461677
-48,9827967510186;-20,0613357461677
-48,9358633139718;-20,0613357461677
-48,888929876925;-20,0613357461677
-48,8419964398782;-20,0613357461677
-48,7950630028314;-20,0613357461677
-48,7481295657846;-20,0613357461677
-48,7011961287378;-20,0613357461677
-48,654262691691;-20,0613357461677
-48,6073292546441;-20,0613357461677
-48,5603958175973;-20,0613357461677
-48,5134623805505;-20,0613357461677
-48,4665289435037;-20,0613357461677
-48,4195955064569;-20,0613357461677
-48,3726620694101;-20,0613357461677
-48,3257286323633;-20,0613357461677
-48,2787951953165;-20,0613357461677
-48,2318617582697;-20,0613357461677
-48,1849283212228;-20,0613357461677
-48,137994884176;-20,0613357461677
-48,0910614471292;-20,0613357461677
-48,0441280100824;-20,0613357461677
-47,9971945730356;-20,0613357461677
-47,9502611359888;-20,0613357461677
-47,903327698942;-20,0613357461677
-47,8563942618952;-20,0613357461677
-47,8094608248484;-20,0613357461677
-47,7625273878015;-20,0613357461677
-47,7155939507547;-20,0613357461677
-47,6686605137079;-20,0613357461677
-47,6217270766611;-20,0613357461677
-47,5747936396143;-20,0613357461677
-47,5278602025675;-20,0613357461677
-47,4809267655207;-20,0613357461677
-47,4339933284739;-20,0613357461677
-47,3870598914271;-20,0613357461677
-47,3401264543802;-20,0613357461677
-47,2931930173334;-20,0613357461677
-47,2462595802866;-20,0613357461677
-47,1993261432398;-20,0613357461677
-47,152392706193;-20,0613357461677
-47,1054592691462;-20,0613357461677
-47,0585258320994;-20,0613357461677
-47,0115923950526;-20,0613357461677
-46,9646589580057;-20,0613357461677
-46,9177255209589;-20,0613357461677
-46,8707920839121;-20,0613357461677
-46,8238586468653;-20,0613357461677
-46,7769252098185;-20,0613357461677
-46,7299917727717;-20,0613357461677
-46,6830583357249;-20,0613357461677
-46,6361248986781;-20,0613357461677
-46,5891914616313;-20,0613357461677
-46,5422580245844;-20,0613357461677
-46,4953245875376;-20,0613357461677
-46,4483911504908;-20,0613357461677
-46,401457713444;-20,0613357461677
-46,3545242763972;-20,0613357461677
-46,3075908393504;-20,0613357461677
-46,2606574023036;-20,0613357461677
-46,2137239652568;-20,0613357461677
-46,16679052821;-20,0613357461677
-46,1198570911631;-20,0613357461677
-46,0729236541163;-20,0613357461677
-46,0259902170695;-20,0613357461677
-45,9790567800227;-20,0613357461677
-45,9321233429759;-20,0613357461677
-45,8851899059291;-20,0613357461677
-45,8382564688823;-20,0613357461677
-45,7913230318355;-20,0613357461677
-45,7443895947887;-20,0613357461677
-45,6974561577418;-20,0613357461677
-45,650522720695;-20,0613357461677
-45,6035892836482;-20,0613357461677
-45,5566558466014;-20,0613357461677
