"ID","longitude","latitude","topo","inout"
"X10806",-45.2,-18.35,642.053161621094,1
"X10807",-45.15,-18.35,651.576599121094,1
"X10808",-45.1,-18.35,723.746826171875,1
"X10809",-45.05,-18.35,749.495300292969,1
"X10810",-45,-18.35,749.163452148438,1
"X10811",-44.95,-18.35,748.607543945312,1
"X10812",-44.9,-18.35,667.400512695312,1
"X10813",-44.85,-18.35,642.053100585938,1
"X10814",-44.8,-18.35,642.053039550781,1
"X10815",-44.75,-18.35,642.053100585938,1
"X10816",-44.7,-18.35,642.053100585938,1
"X10817",-44.65,-18.35,642.053100585938,1
"X10818",-44.6,-18.35,642.053100585938,1
"X10819",-44.55,-18.35,642.053100585938,1
"X10820",-44.5,-18.35,642.053100585938,1
"X10821",-44.45,-18.35,642.053100585938,1
"X10822",-44.4,-18.35,642.053100585938,1
"X10823",-44.35,-18.35,642.053100585938,1
"X10824",-44.3,-18.35,631.133728027344,1
"X10825",-44.25,-18.35,642.053100585938,1
"X10826",-44.2,-18.35,642.053100585938,1
"X10827",-44.15,-18.35,642.053100585938,1
"X10828",-44.1,-18.35,643.442932128906,1
"X10829",-44.05,-18.35,716.30908203125,1
"X10830",-44,-18.35,947.464172363281,1
"X10831",-43.95,-18.35,1156.60046386719,1
"X10832",-43.9,-18.35,1251.8408203125,1
"X10833",-43.85,-18.35,1255.67907714844,1
"X10834",-43.8,-18.35,1255.67907714844,1
"X10835",-43.75,-18.35,1255.67907714844,1
"X10836",-43.7,-18.35,1255.67919921875,1
"X10837",-43.65,-18.35,1255.63073730469,1
"X10838",-43.6,-18.35,1226.30822753906,1
"X10839",-43.55,-18.35,1136.7880859375,1
"X10840",-43.5,-18.35,1061.56176757812,1
"X10841",-43.45,-18.35,1071.44140625,1
"X10842",-43.4,-18.35,1325.4931640625,1
"X10843",-43.35,-18.35,1447.0830078125,1
"X10844",-43.3,-18.35,1157.669921875,1
"X10845",-43.25,-18.35,910.849853515625,1
"X10846",-43.2,-18.35,864.428466796875,1
"X10847",-43.15,-18.35,860.548950195312,1
"X10848",-43.1,-18.35,809.616638183594,1
"X10849",-43.05,-18.35,752.744018554688,1
"X10850",-43,-18.35,751.89990234375,1
"X10851",-42.95,-18.35,743.777954101562,1
"X10852",-42.9,-18.35,673.147338867188,1
"X10853",-42.85,-18.35,642.053100585938,1
"X10854",-42.8,-18.35,642.053100585938,1
"X10855",-42.75,-18.35,642.053039550781,1
"X10856",-42.7,-18.35,641.814880371094,1
"X10857",-42.65,-18.35,617.999877929688,1
"X10858",-42.6,-18.35,555.369201660156,1
"X10859",-42.55,-18.35,602.272277832031,1
"X10860",-42.5,-18.35,616.203735351562,1
"X10861",-42.45,-18.35,439.109313964844,1
"X10862",-42.4,-18.35,364.985595703125,1
"X10863",-42.35,-18.35,422.532867431641,1
"X10864",-42.3,-18.35,453.702087402344,1
"X10865",-42.25,-18.35,474.640380859375,1
"X10866",-42.2,-18.35,427.725219726562,1
"X10867",-42.15,-18.35,360.592468261719,1
"X10868",-42.1,-18.35,290.809997558594,1
"X10869",-42.05,-18.35,283.132965087891,1
"X10870",-42,-18.35,283.132965087891,1
"X10871",-41.95,-18.35,295.5341796875,1
"X10872",-41.9,-18.35,375.727905273438,1
"X10873",-41.85,-18.35,353.986114501953,1
"X10874",-41.8,-18.35,361.747406005859,1
"X10875",-41.75,-18.35,400.209594726562,1
"X10876",-41.7,-18.35,460.207092285156,1
"X10877",-41.65,-18.35,531.001220703125,1
"X10878",-41.6,-18.35,510.052276611328,1
"X10879",-41.55,-18.35,455.411865234375,1
"X10880",-41.5,-18.35,463.466613769531,1
"X10881",-41.45,-18.35,497.716461181641,1
"X10882",-41.4,-18.35,514.141967773438,1
"X10883",-41.35,-18.35,653.25244140625,1
"X10884",-41.3,-18.35,558.6884765625,1
"X10885",-41.25,-18.35,549.148803710938,1
"X10886",-41.2,-18.35,608.197448730469,1
"X10887",-41.15,-18.35,638.205505371094,1
"X10888",-47.6,-18.3,642.053100585938,1
"X10889",-47.55,-18.3,657.875671386719,1
"X10890",-47.5,-18.3,739.52490234375,1
"X10891",-47.45,-18.3,805.319763183594,1
"X10892",-47.4,-18.3,810.335205078125,1
"X10893",-47.35,-18.3,849.305358886719,1
"X10894",-47.3,-18.3,859.586181640625,1
"X10895",-47.25,-18.3,863.036437988281,1
"X10896",-47.2,-18.3,857.097106933594,1
"X10897",-47.15,-18.3,864.428466796875,1
"X10898",-47.1,-18.3,847.796264648438,1
"X10899",-47.05,-18.3,763.400634765625,1
"X10900",-47,-18.3,749.502563476562,1
"X10901",-46.95,-18.3,782.833190917969,1
"X10902",-46.9,-18.3,837.506042480469,1
"X10903",-46.85,-18.3,774.428100585938,1
"X10904",-46.8,-18.3,782.988830566406,1
"X10905",-46.75,-18.3,853.060180664062,1
"X10906",-46.7,-18.3,864.428466796875,1
"X10907",-46.65,-18.3,864.428466796875,1
"X10908",-46.6,-18.3,864.428466796875,1
"X10909",-46.55,-18.3,864.428466796875,1
"X10910",-46.5,-18.3,864.428405761719,1
"X10911",-46.45,-18.3,864.428466796875,1
"X10912",-46.4,-18.3,864.428466796875,1
"X10913",-46.35,-18.3,864.428466796875,1
"X10914",-46.3,-18.3,859.86865234375,1
"X10915",-46.25,-18.3,839.593444824219,1
"X10916",-46.2,-18.3,863.459655761719,1
"X10917",-46.15,-18.3,864.428405761719,1
"X10918",-46.1,-18.3,864.428466796875,1
"X10919",-46.05,-18.3,864.428466796875,1
"X10920",-46,-18.3,864.428405761719,1
"X10921",-45.95,-18.3,864.428527832031,1
"X10922",-45.9,-18.3,864.428405761719,1
"X10923",-45.85,-18.3,864.428405761719,1
"X10924",-45.8,-18.3,820.027038574219,1
"X10925",-45.75,-18.3,716.890258789062,1
"X10926",-45.7,-18.3,648.441711425781,1
"X10927",-45.65,-18.3,642.053100585938,1
"X10928",-45.6,-18.3,642.053100585938,1
"X10929",-45.55,-18.3,657.899841308594,1
"X10930",-45.5,-18.3,701.558898925781,1
"X10931",-45.45,-18.3,650.067749023438,1
"X10932",-45.4,-18.3,635.91259765625,1
"X10933",-45.35,-18.3,556.656005859375,1
"X10934",-45.3,-18.3,541.987731933594,1
"X10935",-45.25,-18.3,556.864562988281,1
"X10936",-45.2,-18.3,628.735412597656,1
"X10937",-45.15,-18.3,642.053100585938,1
"X10938",-45.1,-18.3,660.716125488281,1
"X10939",-45.05,-18.3,708.0703125,1
"X10940",-45,-18.3,699.94189453125,1
"X10941",-44.95,-18.3,731.869750976562,1
"X10942",-44.9,-18.3,663.299926757812,1
"X10943",-44.85,-18.3,648.980102539062,1
"X10944",-44.8,-18.3,684.459411621094,1
"X10945",-44.75,-18.3,658.974853515625,1
"X10946",-44.7,-18.3,642.053100585938,1
"X10947",-44.65,-18.3,642.053100585938,1
"X10948",-44.6,-18.3,642.053100585938,1
"X10949",-44.55,-18.3,642.053100585938,1
"X10950",-44.5,-18.3,642.053100585938,1
"X10951",-44.45,-18.3,642.053039550781,1
"X10952",-44.4,-18.3,641.209228515625,1
"X10953",-44.35,-18.3,611.897216796875,1
"X10954",-44.3,-18.3,547.701721191406,1
"X10955",-44.25,-18.3,604.538330078125,1
"X10956",-44.2,-18.3,642.053100585938,1
"X10957",-44.15,-18.3,642.053100585938,1
"X10958",-44.1,-18.3,642.835815429688,1
"X10959",-44.05,-18.3,749.605712890625,1
"X10960",-44,-18.3,1045.99951171875,1
"X10961",-43.95,-18.3,1157.96899414062,1
"X10962",-43.9,-18.3,1249.8623046875,1
"X10963",-43.85,-18.3,1255.67919921875,1
"X10964",-43.8,-18.3,1274.97241210938,1
"X10965",-43.75,-18.3,1255.67919921875,1
"X10966",-43.7,-18.3,1255.67907714844,1
"X10967",-43.65,-18.3,1255.67907714844,1
"X10968",-43.6,-18.3,1249.69775390625,1
"X10969",-43.55,-18.3,1152.068359375,1
"X10970",-43.5,-18.3,997.315063476562,1
"X10971",-43.45,-18.3,990.500793457031,1
"X10972",-43.4,-18.3,1138.0498046875,1
"X10973",-43.35,-18.3,1394.8544921875,1
"X10974",-43.3,-18.3,1311.53405761719,1
"X10975",-43.25,-18.3,1081.26013183594,1
"X10976",-43.2,-18.3,867.971984863281,1
"X10977",-43.15,-18.3,864.428405761719,1
"X10978",-43.1,-18.3,826.249267578125,1
"X10979",-43.05,-18.3,752.035949707031,1
"X10980",-43,-18.3,813.372192382812,1
"X10981",-42.95,-18.3,830.676330566406,1
"X10982",-42.9,-18.3,828.988220214844,1
"X10983",-42.85,-18.3,686.223266601562,1
"X10984",-42.8,-18.3,651.894775390625,1
"X10985",-42.75,-18.3,643.931945800781,1
"X10986",-42.7,-18.3,639.724609375,1
"X10987",-42.65,-18.3,596.318725585938,1
"X10988",-42.6,-18.3,545.303955078125,1
"X10989",-42.55,-18.3,572.437133789062,1
"X10990",-42.5,-18.3,625.416687011719,1
"X10991",-42.45,-18.3,519.878845214844,1
"X10992",-42.4,-18.3,416.255737304688,1
"X10993",-42.35,-18.3,578.716613769531,1
"X10994",-42.3,-18.3,608.379577636719,1
"X10995",-42.25,-18.3,648.5751953125,1
"X10996",-42.2,-18.3,644.231384277344,1
"X10997",-42.15,-18.3,480.323211669922,1
"X10998",-42.1,-18.3,285.520782470703,1
"X10999",-42.05,-18.3,283.132995605469,1
"X11000",-42,-18.3,293.801727294922,1
"X11001",-41.95,-18.3,361.339324951172,1
"X11002",-41.9,-18.3,487.597229003906,1
"X11003",-41.85,-18.3,449.430419921875,1
"X11004",-41.8,-18.3,363.244934082031,1
"X11005",-41.75,-18.3,370.6123046875,1
"X11006",-41.7,-18.3,433.737548828125,1
"X11007",-41.65,-18.3,523.428466796875,1
"X11008",-41.6,-18.3,536.792602539062,1
"X11009",-41.55,-18.3,473.690063476562,1
"X11010",-41.5,-18.3,449.337432861328,1
"X11011",-41.45,-18.3,449.118927001953,1
"X11012",-41.4,-18.3,449.493347167969,1
"X11013",-41.35,-18.3,569.536437988281,1
"X11014",-41.3,-18.3,548.058166503906,1
"X11015",-41.25,-18.3,590.279602050781,1
"X11016",-41.2,-18.3,609.130859375,1
"X11017",-41.15,-18.3,569.514892578125,1
"X11018",-47.6,-18.25,642.053100585938,1
"X11019",-47.55,-18.25,642.053100585938,1
"X11020",-47.5,-18.25,663.741027832031,1
"X11021",-47.45,-18.25,732.714538574219,1
"X11022",-47.4,-18.25,750.104858398438,1
"X11023",-47.35,-18.25,767.183349609375,1
"X11024",-47.3,-18.25,779.566772460938,1
"X11025",-47.25,-18.25,772.860961914062,1
"X11026",-47.2,-18.25,776.483642578125,1
"X11027",-47.15,-18.25,841.915710449219,1
"X11028",-47.1,-18.25,864.428466796875,1
"X11029",-47.05,-18.25,839.260437011719,1
"X11030",-47,-18.25,760.994873046875,1
"X11031",-46.95,-18.25,749.502624511719,1
"X11032",-46.9,-18.25,753.869384765625,1
"X11033",-46.85,-18.25,738.647399902344,1
"X11034",-46.8,-18.25,749.502563476562,1
"X11035",-46.75,-18.25,771.859558105469,1
"X11036",-46.7,-18.25,841.2265625,1
"X11037",-46.65,-18.25,864.428466796875,1
"X11038",-46.6,-18.25,864.428466796875,1
"X11039",-46.55,-18.25,864.428466796875,1
"X11040",-46.5,-18.25,864.428466796875,1
"X11041",-46.45,-18.25,864.428466796875,1
"X11042",-46.4,-18.25,864.428466796875,1
"X11043",-46.35,-18.25,841.747192382812,1
"X11044",-46.3,-18.25,774.417602539062,1
"X11045",-46.25,-18.25,757.892456054688,1
"X11046",-46.2,-18.25,813.639831542969,1
"X11047",-46.15,-18.25,863.561767578125,1
"X11048",-46.1,-18.25,864.428466796875,1
"X11049",-46.05,-18.25,864.428466796875,1
"X11050",-46,-18.25,864.428466796875,1
"X11051",-45.95,-18.25,864.428466796875,1
"X11052",-45.9,-18.25,864.428466796875,1
"X11053",-45.85,-18.25,864.428466796875,1
"X11054",-45.8,-18.25,833.584716796875,1
"X11055",-45.75,-18.25,752.581420898438,1
"X11056",-45.7,-18.25,669.768859863281,1
"X11057",-45.65,-18.25,642.053100585938,1
"X11058",-45.6,-18.25,654.129333496094,1
"X11059",-45.55,-18.25,745.477478027344,1
"X11060",-45.5,-18.25,766.938720703125,1
"X11061",-45.45,-18.25,708.924560546875,1
"X11062",-45.4,-18.25,628.6611328125,1
"X11063",-45.35,-18.25,548.422241210938,1
"X11064",-45.3,-18.25,544.877136230469,1
"X11065",-45.25,-18.25,586.367919921875,1
"X11066",-45.2,-18.25,642.053100585938,1
"X11067",-45.15,-18.25,642.053100585938,1
"X11068",-45.1,-18.25,642.053039550781,1
"X11069",-45.05,-18.25,642.5126953125,1
"X11070",-45,-18.25,643.11572265625,1
"X11071",-44.95,-18.25,703.611206054688,1
"X11072",-44.9,-18.25,741.99853515625,1
"X11073",-44.85,-18.25,722.7958984375,1
"X11074",-44.8,-18.25,763.328918457031,1
"X11075",-44.75,-18.25,737.210815429688,1
"X11076",-44.7,-18.25,668.789367675781,1
"X11077",-44.65,-18.25,642.053100585938,1
"X11078",-44.6,-18.25,642.053100585938,1
"X11079",-44.55,-18.25,642.053100585938,1
"X11080",-44.5,-18.25,642.053100585938,1
"X11081",-44.45,-18.25,642.053100585938,1
"X11082",-44.4,-18.25,600.146484375,1
"X11083",-44.35,-18.25,551.477783203125,1
"X11084",-44.3,-18.25,541.987731933594,1
"X11085",-44.25,-18.25,580.339172363281,1
"X11086",-44.2,-18.25,635.742431640625,1
"X11087",-44.15,-18.25,642.053100585938,1
"X11088",-44.1,-18.25,673.644409179688,1
"X11089",-44.05,-18.25,866.764587402344,1
"X11090",-44,-18.25,1026.64880371094,1
"X11091",-43.95,-18.25,1133.43896484375,1
"X11092",-43.9,-18.25,1241.65979003906,1
"X11093",-43.85,-18.25,1282.53869628906,1
"X11094",-43.8,-18.25,1386.412109375,1
"X11095",-43.75,-18.25,1295.791015625,1
"X11096",-43.7,-18.25,1255.67907714844,1
"X11097",-43.65,-18.25,1255.67907714844,1
"X11098",-43.6,-18.25,1254.26306152344,1
"X11099",-43.55,-18.25,1172.03344726562,1
"X11100",-43.5,-18.25,992.275695800781,1
"X11101",-43.45,-18.25,990.056884765625,1
"X11102",-43.4,-18.25,1166.29516601562,1
"X11103",-43.35,-18.25,1494.763671875,1
"X11104",-43.3,-18.25,1412.47229003906,1
"X11105",-43.25,-18.25,1121.07397460938,1
"X11106",-43.2,-18.25,878.078674316406,1
"X11107",-43.15,-18.25,864.428466796875,1
"X11108",-43.1,-18.25,864.428466796875,1
"X11109",-43.05,-18.25,846.975463867188,1
"X11110",-43,-18.25,864.428466796875,1
"X11111",-42.95,-18.25,864.428466796875,1
"X11112",-42.9,-18.25,843.307983398438,1
"X11113",-42.85,-18.25,750.881774902344,1
"X11114",-42.8,-18.25,738.27734375,1
"X11115",-42.75,-18.25,671.837158203125,1
"X11116",-42.7,-18.25,642.053100585938,1
"X11117",-42.65,-18.25,641.415954589844,1
"X11118",-42.6,-18.25,613.955383300781,1
"X11119",-42.55,-18.25,632.099548339844,1
"X11120",-42.5,-18.25,583.129150390625,1
"X11121",-42.45,-18.25,543.557373046875,1
"X11122",-42.4,-18.25,553.091552734375,1
"X11123",-42.35,-18.25,634.19970703125,1
"X11124",-42.3,-18.25,682.710205078125,1
"X11125",-42.25,-18.25,818.217163085938,1
"X11126",-42.2,-18.25,783.539428710938,1
"X11127",-42.15,-18.25,511.056945800781,1
"X11128",-42.1,-18.25,306.496337890625,1
"X11129",-42.05,-18.25,283.132965087891,1
"X11130",-42,-18.25,286.771392822266,1
"X11131",-41.95,-18.25,424.310424804688,1
"X11132",-41.9,-18.25,626.496765136719,1
"X11133",-41.85,-18.25,634.808959960938,1
"X11134",-41.8,-18.25,470.014709472656,1
"X11135",-41.75,-18.25,394.585510253906,1
"X11136",-41.7,-18.25,505.334381103516,1
"X11137",-41.65,-18.25,583.198364257812,1
"X11138",-41.6,-18.25,595.097778320312,1
"X11139",-41.55,-18.25,485.470520019531,1
"X11140",-41.5,-18.25,449.218109130859,1
"X11141",-41.45,-18.25,453.043426513672,1
"X11142",-41.4,-18.25,496.597106933594,1
"X11143",-41.35,-18.25,531.637939453125,1
"X11144",-41.3,-18.25,471.171569824219,1
"X11145",-41.25,-18.25,480.037292480469,1
"X11146",-41.2,-18.25,530.177368164062,1
"X11147",-41.15,-18.25,477.976837158203,1
"X11148",-41.1,-18.25,457.391235351562,1
"X11149",-47.5,-18.2,642.053100585938,1
"X11150",-47.45,-18.2,662.915832519531,1
"X11151",-47.4,-18.2,719.735595703125,1
"X11152",-47.35,-18.2,704.155090332031,1
"X11153",-47.3,-18.2,701.229248046875,1
"X11154",-47.25,-18.2,647.381103515625,1
"X11155",-47.2,-18.2,695.102416992188,1
"X11156",-47.15,-18.2,801.390441894531,1
"X11157",-47.1,-18.2,860.888916015625,1
"X11158",-47.05,-18.2,829.390869140625,1
"X11159",-47,-18.2,753.112365722656,1
"X11160",-46.95,-18.2,739.468444824219,1
"X11161",-46.9,-18.2,678.495178222656,1
"X11162",-46.85,-18.2,661.300903320312,1
"X11163",-46.8,-18.2,726.907958984375,1
"X11164",-46.75,-18.2,748.997253417969,1
"X11165",-46.7,-18.2,767.053283691406,1
"X11166",-46.65,-18.2,840.864929199219,1
"X11167",-46.6,-18.2,864.428466796875,1
"X11168",-46.55,-18.2,864.428466796875,1
"X11169",-46.5,-18.2,864.428466796875,1
"X11170",-46.45,-18.2,864.297119140625,1
"X11171",-46.4,-18.2,839.863525390625,1
"X11172",-46.35,-18.2,765.918090820312,1
"X11173",-46.3,-18.2,749.502502441406,1
"X11174",-46.25,-18.2,749.502563476562,1
"X11175",-46.2,-18.2,749.502563476562,1
"X11176",-46.15,-18.2,806.434143066406,1
"X11177",-46.1,-18.2,864.428527832031,1
"X11178",-46.05,-18.2,864.428405761719,1
"X11179",-46,-18.2,864.428466796875,1
"X11180",-45.95,-18.2,864.428466796875,1
"X11181",-45.9,-18.2,864.428466796875,1
"X11182",-45.85,-18.2,864.428527832031,1
"X11183",-45.8,-18.2,844.4833984375,1
"X11184",-45.75,-18.2,767.002197265625,1
"X11185",-45.7,-18.2,691.225341796875,1
"X11186",-45.65,-18.2,651.687622070312,1
"X11187",-45.6,-18.2,716.441040039062,1
"X11188",-45.55,-18.2,794.788269042969,1
"X11189",-45.5,-18.2,857.841186523438,1
"X11190",-45.45,-18.2,846.290649414062,1
"X11191",-45.4,-18.2,716.586975097656,1
"X11192",-45.35,-18.2,618.002807617188,1
"X11193",-45.3,-18.2,604.893188476562,1
"X11194",-45.25,-18.2,638.248352050781,1
"X11195",-45.2,-18.2,642.053100585938,1
"X11196",-45.15,-18.2,642.053100585938,1
"X11197",-45.1,-18.2,642.053100585938,1
"X11198",-45.05,-18.2,642.053100585938,1
"X11199",-45,-18.2,648.66357421875,1
"X11200",-44.95,-18.2,719.304504394531,1
"X11201",-44.9,-18.2,751.320678710938,1
"X11202",-44.85,-18.2,792.712036132812,1
"X11203",-44.8,-18.2,853.818969726562,1
"X11204",-44.75,-18.2,819.434265136719,1
"X11205",-44.7,-18.2,721.132202148438,1
"X11206",-44.65,-18.2,648.342163085938,1
"X11207",-44.6,-18.2,642.053161621094,1
"X11208",-44.55,-18.2,642.053100585938,1
"X11209",-44.5,-18.2,642.053100585938,1
"X11210",-44.45,-18.2,618.965515136719,1
"X11211",-44.4,-18.2,544.730529785156,1
"X11212",-44.35,-18.2,542.043762207031,1
"X11213",-44.3,-18.2,588.68212890625,1
"X11214",-44.25,-18.2,639.474304199219,1
"X11215",-44.2,-18.2,642.053039550781,1
"X11216",-44.15,-18.2,642.053161621094,1
"X11217",-44.1,-18.2,680.361572265625,1
"X11218",-44.05,-18.2,830.848510742188,1
"X11219",-44,-18.2,956.140930175781,1
"X11220",-43.95,-18.2,1056.53955078125,1
"X11221",-43.9,-18.2,1226.19750976562,1
"X11222",-43.85,-18.2,1255.67919921875,1
"X11223",-43.8,-18.2,1297.97802734375,1
"X11224",-43.75,-18.2,1307.03271484375,1
"X11225",-43.7,-18.2,1258.55871582031,1
"X11226",-43.65,-18.2,1255.67907714844,1
"X11227",-43.6,-18.2,1255.67907714844,1
"X11228",-43.55,-18.2,1245.7822265625,1
"X11229",-43.5,-18.2,1083.44152832031,1
"X11230",-43.45,-18.2,1058.67431640625,1
"X11231",-43.4,-18.2,1313.37670898438,1
"X11232",-43.35,-18.2,1471.42724609375,1
"X11233",-43.3,-18.2,1403.25866699219,1
"X11234",-43.25,-18.2,1052.18627929688,1
"X11235",-43.2,-18.2,922.309448242188,1
"X11236",-43.15,-18.2,864.428466796875,1
"X11237",-43.1,-18.2,864.428466796875,1
"X11238",-43.05,-18.2,864.428527832031,1
"X11239",-43,-18.2,864.428466796875,1
"X11240",-42.95,-18.2,864.428466796875,1
"X11241",-42.9,-18.2,864.133728027344,1
"X11242",-42.85,-18.2,826.048461914062,1
"X11243",-42.8,-18.2,754.727783203125,1
"X11244",-42.75,-18.2,673.442260742188,1
"X11245",-42.7,-18.2,642.053100585938,1
"X11246",-42.65,-18.2,642.053100585938,1
"X11247",-42.6,-18.2,642.053100585938,1
"X11248",-42.55,-18.2,637.106689453125,1
"X11249",-42.5,-18.2,586.410705566406,1
"X11250",-42.45,-18.2,549.044738769531,1
"X11251",-42.4,-18.2,611.465148925781,1
"X11252",-42.35,-18.2,655.369262695312,1
"X11253",-42.3,-18.2,732.050659179688,1
"X11254",-42.25,-18.2,775.022644042969,1
"X11255",-42.2,-18.2,739.277160644531,1
"X11256",-42.15,-18.2,478.564758300781,1
"X11257",-42.1,-18.2,325.309448242188,1
"X11258",-42.05,-18.2,283.132965087891,1
"X11259",-42,-18.2,287.750579833984,1
"X11260",-41.95,-18.2,429.389709472656,1
"X11261",-41.9,-18.2,583.434875488281,1
"X11262",-41.85,-18.2,630.108581542969,1
"X11263",-41.8,-18.2,549.678466796875,1
"X11264",-41.75,-18.2,527.331909179688,1
"X11265",-41.7,-18.2,554.408081054688,1
"X11266",-41.65,-18.2,633.958923339844,1
"X11267",-41.6,-18.2,594.194396972656,1
"X11268",-41.55,-18.2,515.525329589844,1
"X11269",-41.5,-18.2,453.209350585938,1
"X11270",-41.45,-18.2,449.599517822266,1
"X11271",-41.4,-18.2,498.644622802734,1
"X11272",-41.35,-18.2,538.548950195312,1
"X11273",-41.3,-18.2,474.384643554688,1
"X11274",-41.25,-18.2,472.593688964844,1
"X11275",-41.2,-18.2,527.09716796875,1
"X11276",-41.15,-18.2,438.243682861328,1
"X11277",-41.1,-18.2,370.089599609375,1
"X11278",-47.4,-18.15,647.042785644531,1
"X11279",-47.35,-18.15,643.313842773438,1
"X11280",-47.3,-18.15,644.7568359375,1
"X11281",-47.25,-18.15,642.053100585938,1
"X11282",-47.2,-18.15,731.981201171875,1
"X11283",-47.15,-18.15,866.48095703125,1
"X11284",-47.1,-18.15,868.040588378906,1
"X11285",-47.05,-18.15,828.870178222656,1
"X11286",-47,-18.15,743.876098632812,1
"X11287",-46.95,-18.15,670.679260253906,1
"X11288",-46.9,-18.15,642.053100585938,1
"X11289",-46.85,-18.15,642.053100585938,1
"X11290",-46.8,-18.15,655.4716796875,1
"X11291",-46.75,-18.15,692.352783203125,1
"X11292",-46.7,-18.15,689.105224609375,1
"X11293",-46.65,-18.15,756.836669921875,1
"X11294",-46.6,-18.15,831.32763671875,1
"X11295",-46.55,-18.15,864.428466796875,1
"X11296",-46.5,-18.15,864.428466796875,1
"X11297",-46.45,-18.15,863.707153320312,1
"X11298",-46.4,-18.15,818.901611328125,1
"X11299",-46.35,-18.15,754.12744140625,1
"X11300",-46.3,-18.15,735.557250976562,1
"X11301",-46.25,-18.15,744.49365234375,1
"X11302",-46.2,-18.15,745.224975585938,1
"X11303",-46.15,-18.15,764.041931152344,1
"X11304",-46.1,-18.15,854.158203125,1
"X11305",-46.05,-18.15,864.428466796875,1
"X11306",-46,-18.15,864.428466796875,1
"X11307",-45.95,-18.15,864.428466796875,1
"X11308",-45.9,-18.15,864.428466796875,1
"X11309",-45.85,-18.15,864.428466796875,1
"X11310",-45.8,-18.15,861.701721191406,1
"X11311",-45.75,-18.15,803.337219238281,1
"X11312",-45.7,-18.15,750.9814453125,1
"X11313",-45.65,-18.15,733.029724121094,1
"X11314",-45.6,-18.15,708.06201171875,1
"X11315",-45.55,-18.15,646.224792480469,1
"X11316",-45.5,-18.15,756.040161132812,1
"X11317",-45.45,-18.15,842.6865234375,1
"X11318",-45.4,-18.15,757.783935546875,1
"X11319",-45.35,-18.15,661.002807617188,1
"X11320",-45.3,-18.15,642.053100585938,1
"X11321",-45.25,-18.15,640.637939453125,1
"X11322",-45.2,-18.15,642.053100585938,1
"X11323",-45.15,-18.15,642.053100585938,1
"X11324",-45.1,-18.15,642.053100585938,1
"X11325",-45.05,-18.15,642.053161621094,1
"X11326",-45,-18.15,653.614685058594,1
"X11327",-44.95,-18.15,729.751770019531,1
"X11328",-44.9,-18.15,783.693603515625,1
"X11329",-44.85,-18.15,858.929077148438,1
"X11330",-44.8,-18.15,864.428405761719,1
"X11331",-44.75,-18.15,884.070495605469,1
"X11332",-44.7,-18.15,793.061279296875,1
"X11333",-44.65,-18.15,662.569702148438,1
"X11334",-44.6,-18.15,642.053100585938,1
"X11335",-44.55,-18.15,642.053100585938,1
"X11336",-44.5,-18.15,642.053100585938,1
"X11337",-44.45,-18.15,706.340454101562,1
"X11338",-44.4,-18.15,717.797546386719,1
"X11339",-44.35,-18.15,621.59326171875,1
"X11340",-44.3,-18.15,642.053100585938,1
"X11341",-44.25,-18.15,642.053100585938,1
"X11342",-44.2,-18.15,642.053100585938,1
"X11343",-44.15,-18.15,650.861267089844,1
"X11344",-44.1,-18.15,783.488159179688,1
"X11345",-44.05,-18.15,999.599365234375,1
"X11346",-44,-18.15,1024.65942382812,1
"X11347",-43.95,-18.15,1081.59191894531,1
"X11348",-43.9,-18.15,1185.72314453125,1
"X11349",-43.85,-18.15,1253.15930175781,1
"X11350",-43.8,-18.15,1255.67895507812,1
"X11351",-43.75,-18.15,1255.67919921875,1
"X11352",-43.7,-18.15,1255.67907714844,1
"X11353",-43.65,-18.15,1255.67895507812,1
"X11354",-43.6,-18.15,1239.2958984375,1
"X11355",-43.55,-18.15,1246.77502441406,1
"X11356",-43.5,-18.15,1056.26416015625,1
"X11357",-43.45,-18.15,1012.8896484375,1
"X11358",-43.4,-18.15,1054.1904296875,1
"X11359",-43.35,-18.15,1164.36437988281,1
"X11360",-43.3,-18.15,1060.67517089844,1
"X11361",-43.25,-18.15,940.921264648438,1
"X11362",-43.2,-18.15,980.941040039062,1
"X11363",-43.15,-18.15,982.335571289062,1
"X11364",-43.1,-18.15,876.118286132812,1
"X11365",-43.05,-18.15,960.317993164062,1
"X11366",-43,-18.15,994.977233886719,1
"X11367",-42.95,-18.15,875.112182617188,1
"X11368",-42.9,-18.15,870.419982910156,1
"X11369",-42.85,-18.15,866.337646484375,1
"X11370",-42.8,-18.15,828.5732421875,1
"X11371",-42.75,-18.15,750.460510253906,1
"X11372",-42.7,-18.15,676.309814453125,1
"X11373",-42.65,-18.15,642.053100585938,1
"X11374",-42.6,-18.15,641.829406738281,1
"X11375",-42.55,-18.15,597.400573730469,1
"X11376",-42.5,-18.15,545.703369140625,1
"X11377",-42.45,-18.15,548.653015136719,1
"X11378",-42.4,-18.15,630.337524414062,1
"X11379",-42.35,-18.15,622.759765625,1
"X11380",-42.3,-18.15,577.863403320312,1
"X11381",-42.25,-18.15,541.35009765625,1
"X11382",-42.2,-18.15,511.791870117188,1
"X11383",-42.15,-18.15,438.37744140625,1
"X11384",-42.1,-18.15,367.091003417969,1
"X11385",-42.05,-18.15,314.094085693359,1
"X11386",-42,-18.15,358.876892089844,1
"X11387",-41.95,-18.15,546.752868652344,1
