"ID","longitude","latitude","inout"
"X11207",-44.6,-18.2,1
"X11208",-44.55,-18.2,1
"X11209",-44.5,-18.2,1
"X11210",-44.45,-18.2,1
"X11211",-44.4,-18.2,1
"X11212",-44.35,-18.2,1
"X11213",-44.3,-18.2,1
"X11214",-44.25,-18.2,1
"X11215",-44.2,-18.2,1
"X11216",-44.15,-18.2,1
"X11217",-44.1,-18.2,1
"X11218",-44.05,-18.2,1
"X11219",-44,-18.2,1
"X11220",-43.95,-18.2,1
"X11221",-43.9,-18.2,1
"X11222",-43.85,-18.2,1
"X11223",-43.8,-18.2,1
"X11224",-43.75,-18.2,1
"X11225",-43.7,-18.2,1
"X11226",-43.65,-18.2,1
"X11227",-43.6,-18.2,1
"X11228",-43.55,-18.2,1
"X11229",-43.5,-18.2,1
"X11230",-43.45,-18.2,1
"X11231",-43.4,-18.2,1
"X11232",-43.35,-18.2,1
"X11233",-43.3,-18.2,1
"X11234",-43.25,-18.2,1
"X11235",-43.2,-18.2,1
"X11236",-43.15,-18.2,1
"X11237",-43.1,-18.2,1
"X11238",-43.05,-18.2,1
"X11239",-43,-18.2,1
"X11240",-42.95,-18.2,1
"X11241",-42.9,-18.2,1
"X11242",-42.85,-18.2,1
"X11243",-42.8,-18.2,1
"X11244",-42.75,-18.2,1
"X11245",-42.7,-18.2,1
"X11246",-42.65,-18.2,1
"X11247",-42.6,-18.2,1
"X11248",-42.55,-18.2,1
"X11249",-42.5,-18.2,1
"X11250",-42.45,-18.2,1
"X11251",-42.4,-18.2,1
"X11252",-42.35,-18.2,1
"X11253",-42.3,-18.2,1
"X11254",-42.25,-18.2,1
"X11255",-42.2,-18.2,1
"X11256",-42.15,-18.2,1
"X11257",-42.1,-18.2,1
"X11258",-42.05,-18.2,1
"X11259",-42,-18.2,1
"X11260",-41.95,-18.2,1
"X11261",-41.9,-18.2,1
"X11262",-41.85,-18.2,1
"X11263",-41.8,-18.2,1
"X11264",-41.75,-18.2,1
"X11265",-41.7,-18.2,1
"X11266",-41.65,-18.2,1
"X11267",-41.6,-18.2,1
"X11268",-41.55,-18.2,1
"X11269",-41.5,-18.2,1
"X11270",-41.45,-18.2,1
"X11271",-41.4,-18.2,1
"X11272",-41.35,-18.2,1
"X11273",-41.3,-18.2,1
"X11274",-41.25,-18.2,1
"X11275",-41.2,-18.2,1
"X11276",-41.15,-18.2,1
"X11277",-41.1,-18.2,1
"X11278",-47.4,-18.15,1
"X11279",-47.35,-18.15,1
"X11280",-47.3,-18.15,1
"X11281",-47.25,-18.15,1
"X11282",-47.2,-18.15,1
"X11283",-47.15,-18.15,1
"X11284",-47.1,-18.15,1
"X11285",-47.05,-18.15,1
"X11286",-47,-18.15,1
"X11287",-46.95,-18.15,1
"X11288",-46.9,-18.15,1
"X11289",-46.85,-18.15,1
"X11290",-46.8,-18.15,1
"X11291",-46.75,-18.15,1
"X11292",-46.7,-18.15,1
"X11293",-46.65,-18.15,1
"X11294",-46.6,-18.15,1
"X11295",-46.55,-18.15,1
"X11296",-46.5,-18.15,1
"X11297",-46.45,-18.15,1
"X11298",-46.4,-18.15,1
"X11299",-46.35,-18.15,1
"X11300",-46.3,-18.15,1
"X11301",-46.25,-18.15,1
"X11302",-46.2,-18.15,1
"X11303",-46.15,-18.15,1
"X11304",-46.1,-18.15,1
"X11305",-46.05,-18.15,1
"X11306",-46,-18.15,1
"X11307",-45.95,-18.15,1
"X11308",-45.9,-18.15,1
"X11309",-45.85,-18.15,1
"X11310",-45.8,-18.15,1
"X11311",-45.75,-18.15,1
"X11312",-45.7,-18.15,1
"X11313",-45.65,-18.15,1
"X11314",-45.6,-18.15,1
"X11315",-45.55,-18.15,1
"X11316",-45.5,-18.15,1
"X11317",-45.45,-18.15,1
"X11318",-45.4,-18.15,1
"X11319",-45.35,-18.15,1
"X11320",-45.3,-18.15,1
"X11321",-45.25,-18.15,1
"X11322",-45.2,-18.15,1
"X11323",-45.15,-18.15,1
"X11324",-45.1,-18.15,1
"X11325",-45.05,-18.15,1
"X11326",-45,-18.15,1
"X11327",-44.95,-18.15,1
"X11328",-44.9,-18.15,1
"X11329",-44.85,-18.15,1
"X11330",-44.8,-18.15,1
"X11331",-44.75,-18.15,1
"X11332",-44.7,-18.15,1
"X11333",-44.65,-18.15,1
"X11334",-44.6,-18.15,1
"X11335",-44.55,-18.15,1
"X11336",-44.5,-18.15,1
"X11337",-44.45,-18.15,1
"X11338",-44.4,-18.15,1
"X11339",-44.35,-18.15,1
"X11340",-44.3,-18.15,1
"X11341",-44.25,-18.15,1
"X11342",-44.2,-18.15,1
"X11343",-44.15,-18.15,1
"X11344",-44.1,-18.15,1
"X11345",-44.05,-18.15,1
"X11346",-44,-18.15,1
"X11347",-43.95,-18.15,1
"X11348",-43.9,-18.15,1
"X11349",-43.85,-18.15,1
"X11350",-43.8,-18.15,1
"X11351",-43.75,-18.15,1
"X11352",-43.7,-18.15,1
"X11353",-43.65,-18.15,1
"X11354",-43.6,-18.15,1
"X11355",-43.55,-18.15,1
"X11356",-43.5,-18.15,1
"X11357",-43.45,-18.15,1
"X11358",-43.4,-18.15,1
"X11359",-43.35,-18.15,1
"X11360",-43.3,-18.15,1
"X11361",-43.25,-18.15,1
"X11362",-43.2,-18.15,1
"X11363",-43.15,-18.15,1
"X11364",-43.1,-18.15,1
"X11365",-43.05,-18.15,1
"X11366",-43,-18.15,1
"X11367",-42.95,-18.15,1
"X11368",-42.9,-18.15,1
"X11369",-42.85,-18.15,1
"X11370",-42.8,-18.15,1
"X11371",-42.75,-18.15,1
"X11372",-42.7,-18.15,1
"X11373",-42.65,-18.15,1
"X11374",-42.6,-18.15,1
"X11375",-42.55,-18.15,1
"X11376",-42.5,-18.15,1
"X11377",-42.45,-18.15,1
"X11378",-42.4,-18.15,1
"X11379",-42.35,-18.15,1
"X11380",-42.3,-18.15,1
"X11381",-42.25,-18.15,1
"X11382",-42.2,-18.15,1
"X11383",-42.15,-18.15,1
"X11384",-42.1,-18.15,1
"X11385",-42.05,-18.15,1
"X11386",-42,-18.15,1
"X11387",-41.95,-18.15,1
"X11388",-41.9,-18.15,1
"X11389",-41.85,-18.15,1
"X11390",-41.8,-18.15,1
"X11391",-41.75,-18.15,1
"X11392",-41.7,-18.15,1
"X11393",-41.65,-18.15,1
"X11394",-41.6,-18.15,1
"X11395",-41.55,-18.15,1
"X11396",-41.5,-18.15,1
"X11397",-41.45,-18.15,1
"X11398",-41.4,-18.15,1
"X11399",-41.35,-18.15,1
"X11400",-41.3,-18.15,1
"X11401",-41.25,-18.15,1
"X11402",-41.2,-18.15,1
"X11403",-41.15,-18.15,1
"X11404",-41.1,-18.15,1
"X11405",-41.05,-18.15,1
"X11406",-41,-18.15,1
"X11407",-40.8,-18.15,1
"X11408",-47.35,-18.1,1
"X11409",-47.3,-18.1,1
"X11410",-47.25,-18.1,1
"X11411",-47.2,-18.1,1
"X11412",-47.15,-18.1,1
"X11413",-47.1,-18.1,1
"X11414",-47.05,-18.1,1
"X11415",-47,-18.1,1
"X11416",-46.95,-18.1,1
"X11417",-46.9,-18.1,1
"X11418",-46.85,-18.1,1
"X11419",-46.8,-18.1,1
"X11420",-46.75,-18.1,1
"X11421",-46.7,-18.1,1
"X11422",-46.65,-18.1,1
"X11423",-46.6,-18.1,1
"X11424",-46.55,-18.1,1
"X11425",-46.5,-18.1,1
"X11426",-46.45,-18.1,1
"X11427",-46.4,-18.1,1
"X11428",-46.35,-18.1,1
"X11429",-46.3,-18.1,1
"X11430",-46.25,-18.1,1
"X11431",-46.2,-18.1,1
"X11432",-46.15,-18.1,1
"X11433",-46.1,-18.1,1
"X11434",-46.05,-18.1,1
"X11435",-46,-18.1,1
"X11436",-45.95,-18.1,1
"X11437",-45.9,-18.1,1
"X11438",-45.85,-18.1,1
"X11439",-45.8,-18.1,1
"X11440",-45.75,-18.1,1
"X11441",-45.7,-18.1,1
"X11442",-45.65,-18.1,1
"X11443",-45.6,-18.1,1
"X11444",-45.55,-18.1,1
"X11445",-45.5,-18.1,1
"X11446",-45.45,-18.1,1
"X11447",-45.4,-18.1,1
"X11448",-45.35,-18.1,1
"X11449",-45.3,-18.1,1
"X11450",-45.25,-18.1,1
"X11451",-45.2,-18.1,1
"X11452",-45.15,-18.1,1
"X11453",-45.1,-18.1,1
"X11454",-45.05,-18.1,1
"X11455",-45,-18.1,1
"X11456",-44.95,-18.1,1
"X11457",-44.9,-18.1,1
"X11458",-44.85,-18.1,1
"X11459",-44.8,-18.1,1
"X11460",-44.75,-18.1,1
"X11461",-44.7,-18.1,1
"X11462",-44.65,-18.1,1
"X11463",-44.6,-18.1,1
"X11464",-44.55,-18.1,1
"X11465",-44.5,-18.1,1
"X11466",-44.45,-18.1,1
"X11467",-44.4,-18.1,1
"X11468",-44.35,-18.1,1
"X11469",-44.3,-18.1,1
"X11470",-44.25,-18.1,1
"X11471",-44.2,-18.1,1
"X11472",-44.15,-18.1,1
"X11473",-44.1,-18.1,1
"X11474",-44.05,-18.1,1
"X11475",-44,-18.1,1
"X11476",-43.95,-18.1,1
"X11477",-43.9,-18.1,1
"X11478",-43.85,-18.1,1
"X11479",-43.8,-18.1,1
"X11480",-43.75,-18.1,1
"X11481",-43.7,-18.1,1
"X11482",-43.65,-18.1,1
"X11483",-43.6,-18.1,1
"X11484",-43.55,-18.1,1
"X11485",-43.5,-18.1,1
"X11486",-43.45,-18.1,1
"X11487",-43.4,-18.1,1
"X11488",-43.35,-18.1,1
"X11489",-43.3,-18.1,1
"X11490",-43.25,-18.1,1
"X11491",-43.2,-18.1,1
"X11492",-43.15,-18.1,1
"X11493",-43.1,-18.1,1
"X11494",-43.05,-18.1,1
"X11495",-43,-18.1,1
"X11496",-42.95,-18.1,1
"X11497",-42.9,-18.1,1
"X11498",-42.85,-18.1,1
"X11499",-42.8,-18.1,1
"X11500",-42.75,-18.1,1
"X11501",-42.7,-18.1,1
"X11502",-42.65,-18.1,1
"X11503",-42.6,-18.1,1
"X11504",-42.55,-18.1,1
"X11505",-42.5,-18.1,1
"X11506",-42.45,-18.1,1
"X11507",-42.4,-18.1,1
"X11508",-42.35,-18.1,1
"X11509",-42.3,-18.1,1
"X11510",-42.25,-18.1,1
"X11511",-42.2,-18.1,1
"X11512",-42.15,-18.1,1
"X11513",-42.1,-18.1,1
"X11514",-42.05,-18.1,1
"X11515",-42,-18.1,1
"X11516",-41.95,-18.1,1
"X11517",-41.9,-18.1,1
"X11518",-41.85,-18.1,1
"X11519",-41.8,-18.1,1
"X11520",-41.75,-18.1,1
"X11521",-41.7,-18.1,1
"X11522",-41.65,-18.1,1
"X11523",-41.6,-18.1,1
"X11524",-41.55,-18.1,1
"X11525",-41.5,-18.1,1
"X11526",-41.45,-18.1,1
"X11527",-41.4,-18.1,1
"X11528",-41.35,-18.1,1
"X11529",-41.3,-18.1,1
"X11530",-41.25,-18.1,1
"X11531",-41.2,-18.1,1
"X11532",-41.15,-18.1,1
"X11533",-41.1,-18.1,1
"X11534",-41.05,-18.1,1
"X11535",-41,-18.1,1
"X11536",-40.95,-18.1,1
"X11537",-40.9,-18.1,1
"X11538",-40.85,-18.1,1
"X11539",-40.8,-18.1,1
"X11540",-47.25,-18.05,1
"X11541",-47.2,-18.05,1
"X11542",-47.15,-18.05,1
"X11543",-47.1,-18.05,1
"X11544",-47.05,-18.05,1
"X11545",-47,-18.05,1
"X11546",-46.95,-18.05,1
"X11547",-46.9,-18.05,1
"X11548",-46.85,-18.05,1
"X11549",-46.8,-18.05,1
"X11550",-46.75,-18.05,1
"X11551",-46.7,-18.05,1
"X11552",-46.65,-18.05,1
"X11553",-46.6,-18.05,1
"X11554",-46.55,-18.05,1
"X11555",-46.5,-18.05,1
"X11556",-46.45,-18.05,1
"X11557",-46.4,-18.05,1
"X11558",-46.35,-18.05,1
"X11559",-46.3,-18.05,1
"X11560",-46.25,-18.05,1
"X11561",-46.2,-18.05,1
"X11562",-46.15,-18.05,1
"X11563",-46.1,-18.05,1
"X11564",-46.05,-18.05,1
"X11565",-46,-18.05,1
"X11566",-45.95,-18.05,1
"X11567",-45.9,-18.05,1
"X11568",-45.85,-18.05,1
"X11569",-45.8,-18.05,1
"X11570",-45.75,-18.05,1
"X11571",-45.7,-18.05,1
"X11572",-45.65,-18.05,1
"X11573",-45.6,-18.05,1
"X11574",-45.55,-18.05,1
"X11575",-45.5,-18.05,1
"X11576",-45.45,-18.05,1
"X11577",-45.4,-18.05,1
"X11578",-45.35,-18.05,1
"X11579",-45.3,-18.05,1
"X11580",-45.25,-18.05,1
"X11581",-45.2,-18.05,1
"X11582",-45.15,-18.05,1
"X11583",-45.1,-18.05,1
"X11584",-45.05,-18.05,1
"X11585",-45,-18.05,1
"X11586",-44.95,-18.05,1
"X11587",-44.9,-18.05,1
"X11588",-44.85,-18.05,1
"X11589",-44.8,-18.05,1
"X11590",-44.75,-18.05,1
"X11591",-44.7,-18.05,1
"X11592",-44.65,-18.05,1
"X11593",-44.6,-18.05,1
"X11594",-44.55,-18.05,1
"X11595",-44.5,-18.05,1
"X11596",-44.45,-18.05,1
"X11597",-44.4,-18.05,1
"X11598",-44.35,-18.05,1
"X11599",-44.3,-18.05,1
"X11600",-44.25,-18.05,1
"X11601",-44.2,-18.05,1
"X11602",-44.15,-18.05,1
"X11603",-44.1,-18.05,1
"X11604",-44.05,-18.05,1
"X11605",-44,-18.05,1
"X11606",-43.95,-18.05,1
"X11607",-43.9,-18.05,1
"X11608",-43.85,-18.05,1
"X11609",-43.8,-18.05,1
"X11610",-43.75,-18.05,1
"X11611",-43.7,-18.05,1
"X11612",-43.65,-18.05,1
"X11613",-43.6,-18.05,1
"X11614",-43.55,-18.05,1
"X11615",-43.5,-18.05,1
"X11616",-43.45,-18.05,1
"X11617",-43.4,-18.05,1
"X11618",-43.35,-18.05,1
"X11619",-43.3,-18.05,1
"X11620",-43.25,-18.05,1
"X11621",-43.2,-18.05,1
"X11622",-43.15,-18.05,1
"X11623",-43.1,-18.05,1
"X11624",-43.05,-18.05,1
"X11625",-43,-18.05,1
"X11626",-42.95,-18.05,1
"X11627",-42.9,-18.05,1
"X11628",-42.85,-18.05,1
"X11629",-42.8,-18.05,1
"X11630",-42.75,-18.05,1
"X11631",-42.7,-18.05,1
"X11632",-42.65,-18.05,1
"X11633",-42.6,-18.05,1
"X11634",-42.55,-18.05,1
"X11635",-42.5,-18.05,1
"X11636",-42.45,-18.05,1
"X11637",-42.4,-18.05,1
"X11638",-42.35,-18.05,1
"X11639",-42.3,-18.05,1
"X11640",-42.25,-18.05,1
"X11641",-42.2,-18.05,1
"X11642",-42.15,-18.05,1
"X11643",-42.1,-18.05,1
"X11644",-42.05,-18.05,1
"X11645",-42,-18.05,1
"X11646",-41.95,-18.05,1
"X11647",-41.9,-18.05,1
"X11648",-41.85,-18.05,1
"X11649",-41.8,-18.05,1
"X11650",-41.75,-18.05,1
"X11651",-41.7,-18.05,1
"X11652",-41.65,-18.05,1
"X11653",-41.6,-18.05,1
"X11654",-41.55,-18.05,1
"X11655",-41.5,-18.05,1
"X11656",-41.45,-18.05,1
"X11657",-41.4,-18.05,1
"X11658",-41.35,-18.05,1
"X11659",-41.3,-18.05,1
"X11660",-41.25,-18.05,1
"X11661",-41.2,-18.05,1
"X11662",-41.15,-18.05,1
"X11663",-41.1,-18.05,1
"X11664",-41.05,-18.05,1
"X11665",-41,-18.05,1
"X11666",-40.95,-18.05,1
"X11667",-40.9,-18.05,1
"X11668",-40.85,-18.05,1
"X11669",-47.3,-18,1
"X11670",-47.25,-18,1
"X11671",-47.2,-18,1
"X11672",-47.15,-18,1
"X11673",-47.1,-18,1
"X11674",-47.05,-18,1
"X11675",-47,-18,1
"X11676",-46.95,-18,1
"X11677",-46.9,-18,1
"X11678",-46.85,-18,1
"X11679",-46.8,-18,1
"X11680",-46.75,-18,1
"X11681",-46.7,-18,1
"X11682",-46.65,-18,1
"X11683",-46.6,-18,1
"X11684",-46.55,-18,1
"X11685",-46.5,-18,1
"X11686",-46.45,-18,1
"X11687",-46.4,-18,1
"X11688",-46.35,-18,1
"X11689",-46.3,-18,1
"X11690",-46.25,-18,1
"X11691",-46.2,-18,1
"X11692",-46.15,-18,1
"X11693",-46.1,-18,1
"X11694",-46.05,-18,1
"X11695",-46,-18,1
"X11696",-45.95,-18,1
"X11697",-45.9,-18,1
"X11698",-45.85,-18,1
"X11699",-45.8,-18,1
"X11700",-45.75,-18,1
"X11701",-45.7,-18,1
"X11702",-45.65,-18,1
"X11703",-45.6,-18,1
"X11704",-45.55,-18,1
"X11705",-45.5,-18,1
"X11706",-45.45,-18,1
"X11707",-45.4,-18,1
"X11708",-45.35,-18,1
"X11709",-45.3,-18,1
"X11710",-45.25,-18,1
"X11711",-45.2,-18,1
"X11712",-45.15,-18,1
"X11713",-45.1,-18,1
"X11714",-45.05,-18,1
"X11715",-45,-18,1
"X11716",-44.95,-18,1
"X11717",-44.9,-18,1
"X11718",-44.85,-18,1
"X11719",-44.8,-18,1
"X11720",-44.75,-18,1
"X11721",-44.7,-18,1
"X11722",-44.65,-18,1
"X11723",-44.6,-18,1
"X11724",-44.55,-18,1
"X11725",-44.5,-18,1
"X11726",-44.45,-18,1
"X11727",-44.4,-18,1
"X11728",-44.35,-18,1
"X11729",-44.3,-18,1
"X11730",-44.25,-18,1
"X11731",-44.2,-18,1
"X11732",-44.15,-18,1
"X11733",-44.1,-18,1
"X11734",-44.05,-18,1
"X11735",-44,-18,1
"X11736",-43.95,-18,1
"X11737",-43.9,-18,1
"X11738",-43.85,-18,1
"X11739",-43.8,-18,1
"X11740",-43.75,-18,1
"X11741",-43.7,-18,1
"X11742",-43.65,-18,1
"X11743",-43.6,-18,1
"X11744",-43.55,-18,1
"X11745",-43.5,-18,1
"X11746",-43.45,-18,1
"X11747",-43.4,-18,1
"X11748",-43.35,-18,1
"X11749",-43.3,-18,1
"X11750",-43.25,-18,1
"X11751",-43.2,-18,1
"X11752",-43.15,-18,1
"X11753",-43.1,-18,1
"X11754",-43.05,-18,1
"X11755",-43,-18,1
"X11756",-42.95,-18,1
"X11757",-42.9,-18,1
"X11758",-42.85,-18,1
"X11759",-42.8,-18,1
"X11760",-42.75,-18,1
"X11761",-42.7,-18,1
"X11762",-42.65,-18,1
"X11763",-42.6,-18,1
"X11764",-42.55,-18,1
"X11765",-42.5,-18,1
"X11766",-42.45,-18,1
"X11767",-42.4,-18,1
"X11768",-42.35,-18,1
"X11769",-42.3,-18,1
"X11770",-42.25,-18,1
"X11771",-42.2,-18,1
"X11772",-42.15,-18,1
"X11773",-42.1,-18,1
"X11774",-42.05,-18,1
"X11775",-42,-18,1
"X11776",-41.95,-18,1
"X11777",-41.9,-18,1
"X11778",-41.85,-18,1
"X11779",-41.8,-18,1
"X11780",-41.75,-18,1
"X11781",-41.7,-18,1
"X11782",-41.65,-18,1
"X11783",-41.6,-18,1
"X11784",-41.55,-18,1
"X11785",-41.5,-18,1
"X11786",-41.45,-18,1
"X11787",-41.4,-18,1
"X11788",-41.35,-18,1
"X11789",-41.3,-18,1
"X11790",-41.25,-18,1
"X11791",-41.2,-18,1
"X11792",-41.15,-18,1
"X11793",-41.1,-18,1
"X11794",-41.05,-18,1
"X11795",-41,-18,1
"X11796",-40.95,-18,1
"X11797",-40.9,-18,1
"X11798",-40.75,-18,1
"X11799",-40.7,-18,1
"X11800",-40.65,-18,1
"X11801",-47.3,-17.95,1
"X11802",-47.25,-17.95,1
"X11803",-47.2,-17.95,1
"X11804",-47.15,-17.95,1
"X11805",-47.1,-17.95,1
"X11806",-47.05,-17.95,1
"X11807",-47,-17.95,1
"X11808",-46.95,-17.95,1
"X11809",-46.9,-17.95,1
"X11810",-46.85,-17.95,1
"X11811",-46.8,-17.95,1
"X11812",-46.75,-17.95,1
"X11813",-46.7,-17.95,1
"X11814",-46.65,-17.95,1
"X11815",-46.6,-17.95,1
"X11816",-46.55,-17.95,1
"X11817",-46.5,-17.95,1
"X11818",-46.45,-17.95,1
"X11819",-46.4,-17.95,1
"X11820",-46.35,-17.95,1
"X11821",-46.3,-17.95,1
"X11822",-46.25,-17.95,1
"X11823",-46.2,-17.95,1
"X11824",-46.15,-17.95,1
"X11825",-46.1,-17.95,1
"X11826",-46.05,-17.95,1
"X11827",-46,-17.95,1
"X11828",-45.95,-17.95,1
"X11829",-45.9,-17.95,1
"X11830",-45.85,-17.95,1
"X11831",-45.8,-17.95,1
"X11832",-45.75,-17.95,1
"X11833",-45.7,-17.95,1
"X11834",-45.65,-17.95,1
"X11835",-45.6,-17.95,1
"X11836",-45.55,-17.95,1
"X11837",-45.5,-17.95,1
"X11838",-45.45,-17.95,1
"X11839",-45.4,-17.95,1
"X11840",-45.35,-17.95,1
"X11841",-45.3,-17.95,1
"X11842",-45.25,-17.95,1
"X11843",-45.2,-17.95,1
"X11844",-45.15,-17.95,1
"X11845",-45.1,-17.95,1
"X11846",-45.05,-17.95,1
"X11847",-45,-17.95,1
"X11848",-44.95,-17.95,1
"X11849",-44.9,-17.95,1
"X11850",-44.85,-17.95,1
"X11851",-44.8,-17.95,1
"X11852",-44.75,-17.95,1
"X11853",-44.7,-17.95,1
"X11854",-44.65,-17.95,1
"X11855",-44.6,-17.95,1
"X11856",-44.55,-17.95,1
"X11857",-44.5,-17.95,1
"X11858",-44.45,-17.95,1
"X11859",-44.4,-17.95,1
"X11860",-44.35,-17.95,1
"X11861",-44.3,-17.95,1
"X11862",-44.25,-17.95,1
"X11863",-44.2,-17.95,1
"X11864",-44.15,-17.95,1
"X11865",-44.1,-17.95,1
"X11866",-44.05,-17.95,1
"X11867",-44,-17.95,1
"X11868",-43.95,-17.95,1
"X11869",-43.9,-17.95,1
"X11870",-43.85,-17.95,1
"X11871",-43.8,-17.95,1
"X11872",-43.75,-17.95,1
"X11873",-43.7,-17.95,1
"X11874",-43.65,-17.95,1
"X11875",-43.6,-17.95,1
"X11876",-43.55,-17.95,1
"X11877",-43.5,-17.95,1
"X11878",-43.45,-17.95,1
"X11879",-43.4,-17.95,1
"X11880",-43.35,-17.95,1
"X11881",-43.3,-17.95,1
"X11882",-43.25,-17.95,1
"X11883",-43.2,-17.95,1
"X11884",-43.15,-17.95,1
"X11885",-43.1,-17.95,1
"X11886",-43.05,-17.95,1
"X11887",-43,-17.95,1
"X11888",-42.95,-17.95,1
"X11889",-42.9,-17.95,1
"X11890",-42.85,-17.95,1
"X11891",-42.8,-17.95,1
"X11892",-42.75,-17.95,1
"X11893",-42.7,-17.95,1
"X11894",-42.65,-17.95,1
"X11895",-42.6,-17.95,1
"X11896",-42.55,-17.95,1
"X11897",-42.5,-17.95,1
"X11898",-42.45,-17.95,1
"X11899",-42.4,-17.95,1
"X11900",-42.35,-17.95,1
"X11901",-42.3,-17.95,1
"X11902",-42.25,-17.95,1
"X11903",-42.2,-17.95,1
"X11904",-42.15,-17.95,1
"X11905",-42.1,-17.95,1
"X11906",-42.05,-17.95,1
"X11907",-42,-17.95,1
"X11908",-41.95,-17.95,1
"X11909",-41.9,-17.95,1
"X11910",-41.85,-17.95,1
"X11911",-41.8,-17.95,1
"X11912",-41.75,-17.95,1
"X11913",-41.7,-17.95,1
"X11914",-41.65,-17.95,1
"X11915",-41.6,-17.95,1
"X11916",-41.55,-17.95,1
"X11917",-41.5,-17.95,1
"X11918",-41.45,-17.95,1
"X11919",-41.4,-17.95,1
"X11920",-41.35,-17.95,1
"X11921",-41.3,-17.95,1
"X11922",-41.25,-17.95,1
"X11923",-41.2,-17.95,1
"X11924",-41.15,-17.95,1
"X11925",-41.1,-17.95,1
"X11926",-41.05,-17.95,1
"X11927",-41,-17.95,1
"X11928",-40.95,-17.95,1
"X11929",-40.9,-17.95,1
"X11930",-40.85,-17.95,1
"X11931",-40.8,-17.95,1
"X11932",-40.75,-17.95,1
"X11933",-40.7,-17.95,1
"X11934",-40.65,-17.95,1
"X11935",-40.25,-17.95,1
"X11936",-47.3,-17.9,1
"X11937",-47.25,-17.9,1
"X11938",-47.2,-17.9,1
"X11939",-47.15,-17.9,1
"X11940",-47.1,-17.9,1
"X11941",-47.05,-17.9,1
"X11942",-47,-17.9,1
"X11943",-46.95,-17.9,1
"X11944",-46.9,-17.9,1
"X11945",-46.85,-17.9,1
"X11946",-46.8,-17.9,1
"X11947",-46.75,-17.9,1
"X11948",-46.7,-17.9,1
"X11949",-46.65,-17.9,1
"X11950",-46.6,-17.9,1
"X11951",-46.55,-17.9,1
"X11952",-46.5,-17.9,1
"X11953",-46.45,-17.9,1
"X11954",-46.4,-17.9,1
"X11955",-46.35,-17.9,1
"X11956",-46.3,-17.9,1
"X11957",-46.25,-17.9,1
"X11958",-46.2,-17.9,1
"X11959",-46.15,-17.9,1
"X11960",-46.1,-17.9,1
"X11961",-46.05,-17.9,1
"X11962",-46,-17.9,1
"X11963",-45.95,-17.9,1
"X11964",-45.9,-17.9,1
"X11965",-45.85,-17.9,1
"X11966",-45.8,-17.9,1
"X11967",-45.75,-17.9,1
"X11968",-45.7,-17.9,1
"X11969",-45.65,-17.9,1
"X11970",-45.6,-17.9,1
"X11971",-45.55,-17.9,1
"X11972",-45.5,-17.9,1
"X11973",-45.45,-17.9,1
"X11974",-45.4,-17.9,1
"X11975",-45.35,-17.9,1
"X11976",-45.3,-17.9,1
"X11977",-45.25,-17.9,1
"X11978",-45.2,-17.9,1
"X11979",-45.15,-17.9,1
"X11980",-45.1,-17.9,1
"X11981",-45.05,-17.9,1
"X11982",-45,-17.9,1
"X11983",-44.95,-17.9,1
"X11984",-44.9,-17.9,1
"X11985",-44.85,-17.9,1
"X11986",-44.8,-17.9,1
"X11987",-44.75,-17.9,1
"X11988",-44.7,-17.9,1
"X11989",-44.65,-17.9,1
"X11990",-44.6,-17.9,1
"X11991",-44.55,-17.9,1
"X11992",-44.5,-17.9,1
"X11993",-44.45,-17.9,1
"X11994",-44.4,-17.9,1
"X11995",-44.35,-17.9,1
"X11996",-44.3,-17.9,1
"X11997",-44.25,-17.9,1
"X11998",-44.2,-17.9,1
"X11999",-44.15,-17.9,1
"X12000",-44.1,-17.9,1
"X12001",-44.05,-17.9,1
"X12002",-44,-17.9,1
"X12003",-43.95,-17.9,1
"X12004",-43.9,-17.9,1
"X12005",-43.85,-17.9,1
"X12006",-43.8,-17.9,1
"X12007",-43.75,-17.9,1
"X12008",-43.7,-17.9,1
"X12009",-43.65,-17.9,1
"X12010",-43.6,-17.9,1
"X12011",-43.55,-17.9,1
"X12012",-43.5,-17.9,1
"X12013",-43.45,-17.9,1
"X12014",-43.4,-17.9,1
"X12015",-43.35,-17.9,1
"X12016",-43.3,-17.9,1
"X12017",-43.25,-17.9,1
"X12018",-43.2,-17.9,1
"X12019",-43.15,-17.9,1
"X12020",-43.1,-17.9,1
"X12021",-43.05,-17.9,1
"X12022",-43,-17.9,1
"X12023",-42.95,-17.9,1
"X12024",-42.9,-17.9,1
"X12025",-42.85,-17.9,1
"X12026",-42.8,-17.9,1
"X12027",-42.75,-17.9,1
"X12028",-42.7,-17.9,1
"X12029",-42.65,-17.9,1
"X12030",-42.6,-17.9,1
"X12031",-42.55,-17.9,1
"X12032",-42.5,-17.9,1
"X12033",-42.45,-17.9,1
"X12034",-42.4,-17.9,1
"X12035",-42.35,-17.9,1
"X12036",-42.3,-17.9,1
"X12037",-42.25,-17.9,1
"X12038",-42.2,-17.9,1
"X12039",-42.15,-17.9,1
"X12040",-42.1,-17.9,1
"X12041",-42.05,-17.9,1
"X12042",-42,-17.9,1
"X12043",-41.95,-17.9,1
"X12044",-41.9,-17.9,1
"X12045",-41.85,-17.9,1
"X12046",-41.8,-17.9,1
"X12047",-41.75,-17.9,1
"X12048",-41.7,-17.9,1
"X12049",-41.65,-17.9,1
